Campaign_ID,Date,Campaign_Name,Campaign_Type,Channel,Region,Device,Customer_Segment,Spend,CTR,CPC,Clicks,Impressions
8858,2025-09-02,New Year Blast,Festival,LinkedIn,North,Desktop,Premium,121335,3.71,138.89,874,23558
4254,2025-09-02,Mega Clearance,Clearance,Facebook,East,Mobile,New,27152,1.56,24.98,1087,69679
390,2025-09-02,Back to School,Seasonal,YouTube,West,Mobile,Returning,59919,1.8,11.59,5170,287222
3991,2025-09-02,Flash Sale,Promotional,Facebook,East,Mobile,Returning,26204,1.92,22.31,1175,61198
1956,2025-09-02,Back to School,Seasonal,LinkedIn,South,Mobile,Premium,36289,2.41,125.01,290,12033
6639,2025-09-03,Back to School,Seasonal,YouTube,North,Mobile,Premium,67011,0.83,12.77,5248,632289
2637,2025-09-03,Flash Sale,Promotional,Facebook,Central,Mobile,Returning,32455,2.42,10.16,3194,131983
8800,2025-09-03,New Year Blast,Festival,Google Search,South,Desktop,Returning,144800,5.02,43.64,3318,66096
8778,2025-09-03,Winter Sale,Seasonal,YouTube,North,Mobile,Loyal,53706,0.81,10.26,5235,646296
7274,2025-09-03,Summer Sale,Seasonal,Instagram,South,Mobile,New,53943,2.02,12.61,4278,211782
8282,2025-09-03,Festive Combo,Festival,Instagram,North,Mobile,New,144554,1.78,29.59,4885,274438
3346,2025-09-03,Black Friday,Promotional,Facebook,East,Mobile,New,41210,1.91,14.8,2784,145759
4253,2025-09-03,Black Friday,Promotional,Facebook,Central,Desktop,New,21977,1.93,9.32,2358,122176
1565,2025-09-03,Flash Sale,Promotional,Google Search,North,Mobile,Premium,38075,4.12,59.25,643,15607
7228,2025-09-03,Weekend Special,Promotional,Instagram,West,Mobile,New,47795,1.64,19.68,2429,148110
4456,2025-09-03,Flash Sale,Promotional,Instagram,West,Mobile,Loyal,23532,1.92,21.01,1120,58333
3130,2025-09-03,Mega Clearance,Clearance,LinkedIn,South,Desktop,Premium,24792,4.05,66.61,372,9185
8462,2025-09-03,New Year Blast,Festival,Facebook,South,Mobile,New,124793,2.44,18.87,6613,271025
8327,2025-09-03,Flash Sale,Promotional,Google Search,East,Mobile,Returning,44034,4.44,48.67,905,20383
7021,2025-09-03,New Year Blast,Festival,Instagram,South,Mobile,Returning,82575,1.45,18.48,4468,308138
6120,2025-09-03,Black Friday,Promotional,Instagram,South,Mobile,Loyal,21547,1.56,26.55,812,52051
4723,2025-09-03,Mega Clearance,Clearance,YouTube,West,Desktop,Returning,19977,1.78,5.01,3987,223989
1867,2025-09-03,Diwali Bonanza,Festival,Google Search,East,Desktop,New,129305,4.69,50.39,2566,54712
8953,2025-09-03,Festive Combo,Festival,Facebook,South,Desktop,Returning,143932,2.87,12.76,11280,393031
9949,2025-09-03,Mega Clearance,Clearance,Instagram,North,Desktop,New,23606,1.55,18.04,1309,84452
8077,2025-09-03,Weekend Special,Promotional,Google Search,East,Desktop,Returning,35392,4.37,33.71,1050,24027
4545,2025-09-03,Flash Sale,Promotional,Google Search,North,Mobile,Loyal,46315,4.33,54.71,847,19561
1520,2025-09-03,Weekend Special,Promotional,Google Search,South,Mobile,New,48848,4.96,29.75,1642,33105
8774,2025-09-03,Summer Sale,Seasonal,Google Search,North,Desktop,Returning,59851,6.22,58.07,1031,16576
1602,2025-09-03,Weekend Special,Promotional,Google Search,North,Mobile,Returning,20465,4.24,45.87,446,10519
2802,2025-09-03,Black Friday,Promotional,YouTube,South,Mobile,Loyal,34838,1.37,5.5,6334,462336
7440,2025-09-03,Mega Clearance,Clearance,Facebook,Central,Mobile,Loyal,12965,2.22,20.96,619,27883
7007,2025-09-04,Weekend Special,Promotional,Facebook,East,Mobile,Returning,39671,2.46,14.66,2706,110000
7652,2025-09-04,Summer Sale,Seasonal,Google Search,East,Desktop,New,65296,6.85,48.51,1346,19650
9698,2025-09-04,Diwali Bonanza,Festival,Instagram,East,Mobile,New,77511,1.92,26.31,2946,153438
7663,2025-09-04,Back to School,Seasonal,YouTube,South,Mobile,Returning,36198,1.7,13.35,2711,159471
9612,2025-09-04,Mega Clearance,Clearance,Google Search,North,Mobile,Returning,10034,5.32,57.9,173,3252
4522,2025-09-04,Summer Sale,Seasonal,Instagram,East,Mobile,New,50688,2.36,16.27,3115,131992
3060,2025-09-04,Back to School,Seasonal,Instagram,South,Desktop,New,44019,2.43,24.07,1829,75267
4755,2025-09-04,Weekend Special,Promotional,Email,South,Desktop,Returning,48028,9.75,3.26,14733,151108
4120,2025-09-04,Festive Combo,Festival,YouTube,South,Mobile,Premium,115316,1.95,6.83,16884,865846
7057,2025-09-04,Diwali Bonanza,Festival,Facebook,South,Mobile,New,91245,2.21,12.4,7358,332941
6513,2025-09-04,Winter Sale,Seasonal,Instagram,South,Mobile,New,44063,1.65,11.08,3977,241030
7061,2025-09-04,Black Friday,Promotional,Instagram,East,Desktop,New,25329,2.55,23.15,1094,42902
7427,2025-09-04,Diwali Bonanza,Festival,LinkedIn,East,Mobile,Premium,106331,3.48,129.63,820,23563
5921,2025-09-04,Flash Sale,Promotional,Facebook,West,Mobile,Loyal,41831,2.4,24.8,1687,70292
4258,2025-09-04,Diwali Bonanza,Festival,Facebook,North,Mobile,Premium,147157,1.77,21.53,6835,386158
3475,2025-09-04,New Year Blast,Festival,Instagram,Central,Mobile,New,105796,2.09,28.84,3668,175502
4206,2025-09-04,Flash Sale,Promotional,Facebook,East,Mobile,New,31009,1.57,14.78,2098,133631
1637,2025-09-04,Festive Combo,Festival,LinkedIn,South,Mobile,New,102909,3.26,90.72,1134,34785
7343,2025-09-04,Back to School,Seasonal,Instagram,East,Mobile,New,45979,2.4,15.04,3057,127375
6080,2025-09-04,Black Friday,Promotional,Email,West,Mobile,Returning,33398,5.38,3.12,10704,198959
8415,2025-09-04,Summer Sale,Seasonal,YouTube,West,Mobile,Returning,49331,1.25,11.7,4216,337280
572,2025-09-04,Summer Sale,Seasonal,YouTube,South,Mobile,Premium,61398,1.76,11.1,5531,314261
2344,2025-09-04,Mega Clearance,Clearance,Facebook,West,Mobile,Premium,26876,2.8,16.56,1623,57964
3461,2025-09-04,Mega Clearance,Clearance,Google Search,South,Desktop,Loyal,29752,6.87,33.71,883,12853
4388,2025-09-04,Mega Clearance,Clearance,Google Search,East,Mobile,Loyal,19505,5.67,28.31,689,12152
2578,2025-09-04,Winter Sale,Seasonal,Facebook,North,Desktop,Returning,43461,2.07,9.36,4643,224300
8146,2025-09-04,Black Friday,Promotional,Instagram,Central,Mobile,New,49959,2.64,16.12,3099,117386
2562,2025-09-04,Summer Sale,Seasonal,Facebook,Central,Mobile,Premium,30266,1.91,18.43,1642,85969
5499,2025-09-04,Weekend Special,Promotional,LinkedIn,West,Desktop,New,34878,2.32,117.21,298,12845
9497,2025-09-05,Weekend Special,Promotional,Facebook,North,Mobile,Premium,22328,2.32,24.38,916,39483
4785,2025-09-05,Flash Sale,Promotional,YouTube,South,Desktop,Loyal,24217,1.2,14.25,1699,141583
5672,2025-09-05,Back to School,Seasonal,Facebook,West,Mobile,New,53009,2.59,10.77,4922,190039
3331,2025-09-05,Weekend Special,Promotional,YouTube,East,Desktop,Loyal,26053,1.4,11.94,2182,155857
7412,2025-09-05,Weekend Special,Promotional,Instagram,East,Mobile,New,38195,2.31,19.94,1915,82900
5792,2025-09-05,New Year Blast,Festival,Instagram,East,Desktop,Premium,122086,1.67,28.77,4244,254132
4182,2025-09-05,Winter Sale,Seasonal,Email,East,Mobile,Returning,41867,8.35,2.91,14387,172299
1594,2025-09-05,Diwali Bonanza,Festival,Instagram,Central,Mobile,Premium,104952,1.8,10.05,10443,580167
5134,2025-09-05,Festive Combo,Festival,Instagram,South,Mobile,New,90483,2.3,24.22,3736,162435
535,2025-09-05,Festive Combo,Festival,Facebook,Central,Mobile,Returning,86712,2.28,12.4,6993,306711
4983,2025-09-05,Flash Sale,Promotional,Facebook,West,Desktop,New,21132,1.79,20.75,1018,56872
3483,2025-09-05,New Year Blast,Festival,YouTube,Central,Mobile,Premium,62771,1.55,8.8,7133,460194
89,2025-09-05,Winter Sale,Seasonal,Facebook,West,Mobile,Premium,62661,2.26,12.65,4953,219159
185,2025-09-05,Black Friday,Promotional,Email,South,Desktop,Returning,36319,7.03,4.83,7519,106956
1890,2025-09-05,Weekend Special,Promotional,Facebook,East,Mobile,New,22786,2.27,8.81,2586,113921
3842,2025-09-05,Diwali Bonanza,Festival,Instagram,East,Mobile,New,82428,2.18,15.98,5158,236606
7131,2025-09-05,Back to School,Seasonal,Instagram,South,Desktop,Premium,37555,1.74,29.05,1293,74310
1466,2025-09-05,Diwali Bonanza,Festival,Instagram,Central,Mobile,Premium,89272,1.72,26.5,3369,195872
9105,2025-09-05,Mega Clearance,Clearance,Google Search,Central,Mobile,New,17173,6.05,57.44,299,4942
9452,2025-09-05,Flash Sale,Promotional,Facebook,South,Mobile,New,25986,1.82,18.72,1388,76264
7380,2025-09-05,Diwali Bonanza,Festival,Instagram,South,Desktop,New,101445,2.79,14.02,7236,259355
266,2025-09-05,Black Friday,Promotional,Facebook,North,Mobile,Premium,39286,1.73,24.96,1574,90983
7493,2025-09-05,Black Friday,Promotional,Google Search,Central,Mobile,Returning,39305,6.01,58.36,673,11198
6852,2025-09-05,Festive Combo,Festival,Google Search,West,Mobile,New,149308,5.16,57.47,2598,50349
1293,2025-09-05,Mega Clearance,Clearance,Email,West,Mobile,Loyal,25900,11.1,2.93,8840,79640
3008,2025-09-05,Summer Sale,Seasonal,Instagram,South,Mobile,New,58330,2.17,26.94,2165,99770
2755,2025-09-05,Mega Clearance,Clearance,Facebook,North,Mobile,Premium,20559,1.83,15.83,1299,70984
4078,2025-09-05,Flash Sale,Promotional,Instagram,South,Desktop,Premium,30438,1.69,18.42,1652,97751
9703,2025-09-05,Winter Sale,Seasonal,Instagram,North,Mobile,Premium,64802,1.47,29.04,2231,151769
9517,2025-09-05,Festive Combo,Festival,Facebook,South,Mobile,Premium,142370,2.64,24.1,5907,223750
6414,2025-09-05,Diwali Bonanza,Festival,YouTube,West,Mobile,Returning,126103,1.69,4.08,30908,1828876
8315,2025-09-05,Flash Sale,Promotional,Instagram,Central,Mobile,New,47290,2.05,29.82,1586,77366
2899,2025-09-06,Flash Sale,Promotional,YouTube,West,Mobile,Returning,43838,1.62,13.15,3334,205802
4841,2025-09-06,Mega Clearance,Clearance,YouTube,East,Desktop,Returning,25879,1.81,9.86,2625,145028
1822,2025-09-06,Flash Sale,Promotional,Facebook,East,Mobile,New,33463,2.93,10.52,3181,108567
9133,2025-09-06,Festive Combo,Festival,Instagram,South,Mobile,Loyal,78150,2.4,12.83,6091,253792
7887,2025-09-06,Summer Sale,Seasonal,Google Search,East,Mobile,Premium,32600,5.57,53.05,615,11041
5314,2025-09-06,New Year Blast,Festival,Facebook,North,Desktop,Returning,84851,2.63,24.14,3515,133650
6223,2025-09-06,Back to School,Seasonal,Google Search,North,Mobile,Premium,62150,6.37,52.74,1178,18493
7972,2025-09-06,Diwali Bonanza,Festival,Facebook,South,Desktop,Premium,144804,2.67,22.91,6321,236742
8132,2025-09-06,Summer Sale,Seasonal,Facebook,South,Mobile,New,65583,2.29,10.93,6000,262009
7479,2025-09-06,Flash Sale,Promotional,Google Search,South,Mobile,Loyal,47576,5.42,59.92,794,14649
1541,2025-09-06,Weekend Special,Promotional,Google Search,North,Desktop,New,44263,6.94,30.79,1438,20720
9952,2025-09-06,Weekend Special,Promotional,Instagram,West,Mobile,Premium,38152,1.26,28.82,1324,105079
6760,2025-09-06,Weekend Special,Promotional,Google Search,South,Mobile,Returning,30316,4.53,26.04,1164,25695
358,2025-09-06,Back to School,Seasonal,Facebook,Central,Mobile,Returning,42316,1.82,22.01,1923,105659
7155,2025-09-06,Festive Combo,Festival,Google Search,Central,Desktop,Returning,120530,4.35,50.64,2380,54713
2473,2025-09-06,Winter Sale,Seasonal,Instagram,Central,Mobile,New,58394,2.52,19.51,2993,118770
9766,2025-09-06,Back to School,Seasonal,Email,East,Mobile,Loyal,51624,5.66,1.01,51113,903057
702,2025-09-06,New Year Blast,Festival,YouTube,Central,Desktop,Loyal,106674,1.6,14.45,7382,461375
8724,2025-09-06,Festive Combo,Festival,Google Search,East,Mobile,Returning,79008,5.96,49.73,1589,26661
5121,2025-09-06,Weekend Special,Promotional,Instagram,South,Mobile,Premium,32788,1.98,17.49,1875,94697
2704,2025-09-06,Mega Clearance,Clearance,Google Search,West,Desktop,Premium,21664,6.27,24.15,897,14306
4647,2025-09-06,Winter Sale,Seasonal,Google Search,East,Mobile,Premium,36655,5.37,44.08,832,15493
2061,2025-09-06,Weekend Special,Promotional,Instagram,East,Desktop,Premium,41941,1.93,10.99,3816,197720
9328,2025-09-06,Back to School,Seasonal,Instagram,South,Mobile,New,46006,2.76,27.25,1688,61159
4231,2025-09-06,Mega Clearance,Clearance,Email,West,Mobile,Loyal,25168,5.31,3.38,7446,140226
4461,2025-09-06,Festive Combo,Festival,Google Search,South,Desktop,Loyal,86546,5.51,34.28,2525,45826
3048,2025-09-06,Winter Sale,Seasonal,Email,Central,Desktop,Loyal,36294,10.13,3.4,10675,105380
131,2025-09-06,Winter Sale,Seasonal,YouTube,Central,Mobile,Premium,33261,1.13,11.28,2949,260973
722,2025-09-06,Mega Clearance,Clearance,Google Search,Central,Mobile,New,10907,6.39,32.42,336,5258
2961,2025-09-07,Mega Clearance,Clearance,Instagram,North,Mobile,Loyal,28649,2.74,24.39,1175,42883
96,2025-09-07,Flash Sale,Promotional,Instagram,Central,Desktop,Returning,48158,1.81,16.33,2949,162928
481,2025-09-07,Diwali Bonanza,Festival,Instagram,East,Mobile,New,77625,2.05,16.31,4759,232146
3925,2025-09-07,Festive Combo,Festival,Instagram,Central,Mobile,Premium,61223,2.0,19.4,3156,157800
7322,2025-09-07,New Year Blast,Festival,Google Search,North,Mobile,Returning,135524,5.63,37.59,3605,64032
4076,2025-09-07,Festive Combo,Festival,Facebook,West,Mobile,Loyal,98549,2.27,18.69,5273,232291
6453,2025-09-07,Winter Sale,Seasonal,Google Search,Central,Mobile,New,35883,5.76,25.37,1414,24549
6541,2025-09-07,Mega Clearance,Clearance,Google Search,South,Mobile,Returning,11690,6.83,47.56,246,3602
7517,2025-09-07,New Year Blast,Festival,Email,West,Desktop,New,125358,7.18,2.29,54741,762409
7848,2025-09-07,New Year Blast,Festival,Google Search,North,Mobile,New,148295,6.23,44.29,3348,53740
4326,2025-09-07,Summer Sale,Seasonal,Google Search,North,Mobile,Returning,50067,4.94,21.25,2356,47692
1180,2025-09-07,Weekend Special,Promotional,Facebook,West,Desktop,New,31381,1.75,12.89,2435,139143
5058,2025-09-07,Weekend Special,Promotional,Instagram,East,Mobile,New,32880,1.48,20.11,1635,110473
4097,2025-09-07,New Year Blast,Festival,Google Search,Central,Desktop,Premium,75648,6.68,40.61,1863,27889
1407,2025-09-07,New Year Blast,Festival,Instagram,East,Mobile,Returning,109431,2.55,13.79,7936,311216
436,2025-09-07,New Year Blast,Festival,YouTube,Central,Mobile,Premium,122908,1.33,12.52,9817,738120
8275,2025-09-07,New Year Blast,Festival,Facebook,North,Mobile,Premium,86340,2.13,13.73,6288,295211
7346,2025-09-07,Black Friday,Promotional,Instagram,Central,Mobile,New,44375,1.3,17.93,2475,190385
3052,2025-09-07,Weekend Special,Promotional,Google Search,South,Mobile,New,21123,5.44,26.24,805,14798
9791,2025-09-07,Mega Clearance,Clearance,Google Search,West,Mobile,Returning,22167,6.98,49.18,451,6461
8529,2025-09-07,Winter Sale,Seasonal,Facebook,North,Mobile,New,43544,2.66,10.01,4350,163534
1030,2025-09-07,Festive Combo,Festival,Facebook,North,Mobile,New,117939,2.91,24.52,4810,165292
6488,2025-09-07,New Year Blast,Festival,Instagram,South,Mobile,Returning,92524,1.71,14.29,6475,378655
9714,2025-09-07,Black Friday,Promotional,YouTube,Central,Mobile,New,20869,1.3,4.0,5217,401308
8530,2025-09-07,Winter Sale,Seasonal,Facebook,North,Desktop,Loyal,43721,1.64,13.35,3275,199695
6012,2025-09-07,Black Friday,Promotional,Google Search,South,Mobile,Premium,45322,6.6,31.62,1433,21712
9822,2025-09-07,New Year Blast,Festival,Instagram,South,Mobile,New,77019,2.4,28.19,2732,113833
484,2025-09-07,Black Friday,Promotional,Instagram,West,Mobile,Premium,45569,1.77,23.46,1942,109718
4814,2025-09-07,Back to School,Seasonal,Facebook,Central,Desktop,New,68708,2.52,12.79,5372,213175
799,2025-09-08,Weekend Special,Promotional,Google Search,West,Desktop,Returning,40855,6.99,47.56,859,12289
7281,2025-09-08,Diwali Bonanza,Festival,Google Search,West,Desktop,Returning,100493,4.81,54.16,1855,38565
9012,2025-09-08,Black Friday,Promotional,Google Search,South,Mobile,New,39503,6.05,45.99,859,14198
1528,2025-09-08,Weekend Special,Promotional,Email,East,Desktop,Returning,38808,8.29,1.36,28535,344210
3888,2025-09-08,Mega Clearance,Clearance,Instagram,Central,Mobile,Premium,20605,2.32,14.27,1444,62241
6529,2025-09-08,Mega Clearance,Clearance,Facebook,Central,Mobile,Returning,12986,2.07,21.32,609,29420
3886,2025-09-08,Winter Sale,Seasonal,Facebook,South,Mobile,New,46868,1.52,16.09,2913,191645
8837,2025-09-08,Festive Combo,Festival,Instagram,South,Mobile,New,66299,2.63,16.82,3942,149886
1558,2025-09-08,Diwali Bonanza,Festival,Google Search,West,Desktop,New,109469,4.0,38.43,2849,71225
7512,2025-09-08,Black Friday,Promotional,Google Search,North,Mobile,Returning,45537,5.64,23.54,1934,34291
9900,2025-09-08,Back to School,Seasonal,Email,East,Desktop,Loyal,66993,9.14,1.41,47513,519836
7665,2025-09-08,Black Friday,Promotional,LinkedIn,North,Mobile,Premium,44818,4.45,115.63,388,8719
7570,2025-09-08,New Year Blast,Festival,Email,North,Desktop,Premium,148407,8.57,1.63,91047,1062392
9011,2025-09-08,New Year Blast,Festival,Instagram,Central,Desktop,Returning,136802,1.31,21.84,6264,478168
272,2025-09-08,Winter Sale,Seasonal,YouTube,Central,Mobile,New,42915,0.94,11.38,3771,401170
2678,2025-09-08,Winter Sale,Seasonal,Instagram,South,Mobile,New,48262,1.51,23.5,2054,136026
4315,2025-09-08,Festive Combo,Festival,Instagram,South,Mobile,Returning,89325,1.67,25.67,3480,208383
3465,2025-09-08,Winter Sale,Seasonal,Google Search,West,Desktop,Returning,59093,4.59,50.73,1165,25381
9922,2025-09-08,Back to School,Seasonal,Instagram,North,Mobile,Premium,58993,2.39,18.1,3259,136360
4765,2025-09-08,Winter Sale,Seasonal,LinkedIn,Central,Desktop,Premium,57544,3.45,149.19,386,11188
7707,2025-09-08,Weekend Special,Promotional,Instagram,East,Desktop,New,34540,2.15,14.4,2399,111581
4549,2025-09-08,Mega Clearance,Clearance,Facebook,Central,Mobile,New,29827,1.83,16.72,1784,97486
8420,2025-09-08,Diwali Bonanza,Festival,Google Search,West,Mobile,Loyal,76912,5.86,23.97,3209,54761
6986,2025-09-08,Back to School,Seasonal,Google Search,East,Desktop,Returning,35564,5.53,38.1,933,16872
7240,2025-09-09,New Year Blast,Festival,Email,South,Mobile,Loyal,75495,7.46,1.77,42653,571756
4531,2025-09-09,Back to School,Seasonal,Facebook,South,Mobile,Premium,40716,2.64,11.51,3537,133977
8796,2025-09-09,Winter Sale,Seasonal,Facebook,North,Desktop,Returning,49337,2.31,18.69,2640,114286
5066,2025-09-09,Back to School,Seasonal,YouTube,Central,Mobile,New,47216,0.84,10.88,4340,516667
3745,2025-09-09,Back to School,Seasonal,YouTube,Central,Mobile,New,65366,1.85,7.67,8522,460649
3648,2025-09-09,Flash Sale,Promotional,Email,South,Desktop,Loyal,47967,10.14,2.01,23864,235345
5060,2025-09-09,New Year Blast,Festival,Facebook,South,Mobile,Returning,90334,1.73,24.19,3734,215838
4971,2025-09-09,Flash Sale,Promotional,Instagram,West,Mobile,New,45870,1.38,26.29,1745,126449
3663,2025-09-09,Mega Clearance,Clearance,Email,West,Desktop,Returning,26279,11.34,4.29,6126,54021
9599,2025-09-09,Flash Sale,Promotional,Email,South,Mobile,Returning,40723,5.35,3.45,11804,220636
2715,2025-09-09,Summer Sale,Seasonal,Instagram,East,Mobile,New,68952,2.04,18.94,3641,178480
624,2025-09-09,Summer Sale,Seasonal,Google Search,West,Mobile,Premium,55646,4.01,48.3,1152,28728
5944,2025-09-09,Back to School,Seasonal,LinkedIn,Central,Mobile,Premium,62388,3.29,104.45,597,18146
9297,2025-09-09,Black Friday,Promotional,Email,Central,Mobile,Returning,45866,7.62,4.93,9303,122087
705,2025-09-09,Mega Clearance,Clearance,Google Search,Central,Mobile,Premium,26128,4.61,46.48,562,12191
9102,2025-09-09,Festive Combo,Festival,Google Search,West,Desktop,New,68473,5.7,35.02,1955,34298
5762,2025-09-09,Black Friday,Promotional,Google Search,West,Desktop,New,38248,5.16,38.95,982,19031
5440,2025-09-09,Flash Sale,Promotional,Instagram,Central,Desktop,Premium,20839,1.95,17.44,1195,61282
2832,2025-09-09,New Year Blast,Festival,LinkedIn,West,Desktop,Premium,149455,3.62,138.42,1080,29834
5722,2025-09-09,Back to School,Seasonal,Instagram,North,Mobile,New,42284,1.76,26.77,1580,89773
3759,2025-09-09,Black Friday,Promotional,Instagram,West,Desktop,New,46830,1.79,23.06,2031,113464
8877,2025-09-09,Diwali Bonanza,Festival,Facebook,Central,Desktop,Returning,138476,2.88,20.23,6845,237674
1718,2025-09-09,Flash Sale,Promotional,Email,West,Desktop,Loyal,24495,5.14,4.19,5846,113735
6648,2025-09-09,Flash Sale,Promotional,Facebook,Central,Desktop,Returning,39893,2.82,18.53,2153,76348
7421,2025-09-09,Diwali Bonanza,Festival,Google Search,South,Desktop,New,116884,6.22,59.99,1948,31318
6759,2025-09-09,Diwali Bonanza,Festival,Instagram,South,Desktop,Returning,134941,2.17,18.39,7338,338157
2198,2025-09-09,New Year Blast,Festival,Instagram,South,Mobile,Returning,82042,2.8,13.99,5864,209429
5430,2025-09-09,New Year Blast,Festival,Google Search,Central,Mobile,Premium,71389,6.3,59.38,1202,19079
